"sample","scientific","maxn","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment","id"
"38","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5036833,115.1274333,20141209,12:45:00,"Geographe.Bay","Fished","NA",34.5,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.38"
"384","species.richness",20,"2014-12_Geographe.Bay_stereoBRUVs",-33.4274667,115.51415,20141216,06:54:00,"Geographe.Bay","Fished","NA",13.5,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.384"
"39","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.465,115.43285,20141211,13:20:00,"Geographe.Bay","Fished","NA",19.8,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.39"
"391","species.richness",15,"2014-12_Geographe.Bay_stereoBRUVs",-33.50165,115.4101333,20141213,08:23:00,"Geographe.Bay","Fished","NA",17,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.391"
"394","species.richness",19,"2014-12_Geographe.Bay_stereoBRUVs",-33.5181,115.3820167,20141216,13:18:00,"Geographe.Bay","Fished","NA",19,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.394"
"395","species.richness",6,"2014-12_Geographe.Bay_stereoBRUVs",-33.6072833,115.3444333,20141217,10:08:00,"Geographe.Bay","Fished","NA",9.2,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.395"
"399","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.6143333,115.31295,20141217,10:17:00,"Geographe.Bay","Fished","NA",10.8,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.399"
"4","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.3921,115.2280833,20141210,14:13:00,"Geographe.Bay","Fished","NA",38.4,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.4"
"40","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.4719667,115.2287167,20141209,09:57:00,"Geographe.Bay","Fished","NA",33.7,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.40"
"400","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.3575833,115.5516833,20141214,08:58:00,"Geographe.Bay","Fished","NA",9.8,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.400"
"407","species.richness",16,"2014-12_Geographe.Bay_stereoBRUVs",-33.4881667,115.4274667,20141213,08:13:00,"Geographe.Bay","Fished","NA",16.2,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.407"
"41","species.richness",5,"2014-12_Geographe.Bay_stereoBRUVs",-33.36785,115.0985833,20141210,07:35:00,"Geographe.Bay","Fished","NA",42.5,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.41"
"416","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.6147833,115.2806167,20141217,10:34:00,"Geographe.Bay","Fished","NA",12.3,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.416"
"42","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5425167,115.3862333,20141212,13:13:00,"Geographe.Bay","Fished","NA",13,"laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.42"
"428","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.45045,115.5572167,20141216,06:31:00,"Geographe.Bay","Fished","NA",7.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.428"
"432","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.4270333,115.4686,20141214,13:19:00,"Geographe.Bay","Fished","NA",10.7,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.432"
"439","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.6309333,115.2730667,20141217,10:29:00,"Geographe.Bay","Fished","NA",8.4,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.439"
"44","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.3984333,115.30965,20141211,06:54:00,"Geographe.Bay","Fished","NA",34.4,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.44"
"442","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5066,115.41935,20141212,13:28:00,"Geographe.Bay","Fished","NA",14.3,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.442"
"443","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5698,115.2024833,20141212,06:34:00,"Geographe.Bay","Fished","NA",27,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.443"
"448","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.3965,115.4930667,20141214,13:05:00,"Geographe.Bay","Fished","NA",10.6,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.448"
"45","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.4445667,115.13165,20141209,13:28:00,"Geographe.Bay","Fished","NA",41.1,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.45"
"451","species.richness",6,"2014-12_Geographe.Bay_stereoBRUVs",-33.41975,115.5529,20141214,11:32:00,"Geographe.Bay","Fished","NA",7.8,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.451"
"455","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.5671333,115.1820333,20141215,08:42:00,"Geographe.Bay","Fished","NA",24.9,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.455"
"458","species.richness",5,"2014-12_Geographe.Bay_stereoBRUVs",-33.51505,115.50435,20141216,10:58:00,"Geographe.Bay","Fished","NA",6.2,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.458"
"46","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.4028,115.3493,20141214,06:35:00,"Geographe.Bay","Fished","NA",18,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.46"
"463","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.51505,115.50435,20141212,08:03:00,"Geographe.Bay","Fished","NA",24.3,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.463"
"47","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.5485,115.2877667,20141212,10:29:00,"Geographe.Bay","Fished","NA",24.3,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.47"
"474","species.richness",4,"2014-12_Geographe.Bay_stereoBRUVs",-33.4681167,115.5436,20141216,06:23:00,"Geographe.Bay","Fished","NA",6.8,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.474"
"48","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.40275,115.5133833,20141211,12:31:00,"Geographe.Bay","Fished","NA",17.2,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.48"
"480","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.3475833,115.5777,20141214,09:06:00,"Geographe.Bay","Fished","NA",7.4,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.480"
"49","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.3809167,115.2720667,20141210,13:51:00,"Geographe.Bay","Fished","NA",37.7,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.49"
"490","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5613,115.3612,20141217,06:20:00,"Geographe.Bay","Fished","NA",13.4,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.490"
"492","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.4637833,115.4974833,20141216,08:40:00,"Geographe.Bay","Fished","NA",14.7,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.492"
"496","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.4851167,115.4752333,20141216,10:42:00,"Geographe.Bay","Fished","NA",15.3,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.496"
"499","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.45165,115.5441167,20141216,06:36:00,"Geographe.Bay","Fished","NA",9.9,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.499"
"5","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.3627833,115.45495,20141211,09:43:00,"Geographe.Bay","Fished","NA",25.7,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.5"
"50","species.richness",21,"2014-12_Geographe.Bay_stereoBRUVs",-33.4108,115.1742333,20141210,10:29:00,"Geographe.Bay","Fished","NA",40.5,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.50"
"503","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5845333,115.3097667,20141217,07:48:00,"Geographe.Bay","Fished","NA",16.3,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.503"
"506","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5173833,115.4165,20141216,11:23:00,"Geographe.Bay","Fished","NA",14.1,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.506"
"51","species.richness",17,"2014-12_Geographe.Bay_stereoBRUVs",-33.4315667,115.41365,20141213,10:52:00,"Geographe.Bay","Fished","NA",25.4,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.51"
"512","species.richness",6,"2014-12_Geographe.Bay_stereoBRUVs",-33.5094,115.4873333,20141216,11:03:00,"Geographe.Bay","Fished","NA",10.6,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.512"
"52","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.49265,115.2982,20141209,06:14:00,"Geographe.Bay","Fished","NA",29.7,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.52"
"523","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5634333,115.1589167,20141215,08:35:00,"Geographe.Bay","Fished","NA",26,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.523"
"527","species.richness",16,"2014-12_Geographe.Bay_stereoBRUVs",-33.5894167,115.2078167,20141212,06:16:00,"Geographe.Bay","Fished","NA",26.8,"laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.527"
"528","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.48105,115.4971,20141216,08:34:00,"Geographe.Bay","Fished","NA",14,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.528"
"53","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.3582167,115.3565167,20141211,09:04:00,"Geographe.Bay","Fished","NA",31.4,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.53"
"538","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.5839167,115.3846667,20141217,05:53:00,"Geographe.Bay","Fished","NA",11.6,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.538"
"54","species.richness",15,"2014-12_Geographe.Bay_stereoBRUVs",-33.51305,115.1532,20141209,10:47:00,"Geographe.Bay","Fished","NA",33.1,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.54"
"543","species.richness",25,"2014-12_Geographe.Bay_stereoBRUVs",-33.5950333,115.2434,20141215,13:13:00,"Geographe.Bay","Fished","NA",16.7,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.543"
"544","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.4464167,115.43405,20141214,13:36:00,"Geographe.Bay","Fished","NA",12.3,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.544"
"55","species.richness",5,"2014-12_Geographe.Bay_stereoBRUVs",-33.5708667,115.2801167,20141212,09:05:00,"Geographe.Bay","Fished","NA",22.2,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.55"
"551","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5735167,115.3901333,20141217,05:58:00,"Geographe.Bay","Fished","NA",11.7,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.551"
"554","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.55765,115.3835167,20141217,06:13:00,"Geographe.Bay","Fished","NA",12.3,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.554"
"56","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.4953,115.2224167,20141209,09:49:00,"Geographe.Bay","Fished","NA",32,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.56"
"560","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.4381667,115.5268667,20141216,06:49:00,"Geographe.Bay","Fished","NA",14.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.560"
"567","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.5866833,115.2760167,20141217,08:23:00,"Geographe.Bay","Fished","NA",17.4,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.567"
"570","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5731333,115.1625333,20141215,08:31:00,"Geographe.Bay","Fished","NA",24.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.570"
"572","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.3913,115.5492167,20141214,10:54:00,"Geographe.Bay","Fished","NA",8.1,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.572"
"579","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5017167,115.37405,20141216,13:10:00,"Geographe.Bay","Fished","NA",22,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.579"
"58","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.56965,115.3795833,20141212,13:02:00,"Geographe.Bay","Fished","NA",13.5,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.58"
"583","species.richness",26,"2014-12_Geographe.Bay_stereoBRUVs",-33.47835,115.3932,20141214,13:55:00,"Geographe.Bay","Fished","NA",12,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.583"
"586","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.5309167,115.38595,20141216,13:24:00,"Geographe.Bay","Fished","NA",15.8,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.586"
"587","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5934667,115.1873833,20141215,11:03:00,"Geographe.Bay","Fished","NA",16.6,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.587"
"592","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.5185,115.4460167,20141216,11:15:00,"Geographe.Bay","Fished","NA",12.3,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.592"
"599","species.richness",18,"2014-12_Geographe.Bay_stereoBRUVs",-33.5021167,115.4508,20141213,06:22:00,"Geographe.Bay","Fished","NA",13.9,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.599"
"6","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.4070833,115.1204167,20141210,07:55:00,"Geographe.Bay","Fished","NA",41.8,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.6"
"60","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.3626167,115.5049333,20141211,09:55:00,"Geographe.Bay","Fished","NA",21.5,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.60"
"602","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.6202,115.25615,20141215,12:57:00,"Geographe.Bay","Fished","NA",11.2,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.602"
"608","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.4551833,115.4702833,20141216,09:01:00,"Geographe.Bay","Fished","NA",16.7,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.608"
"61","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.4992833,115.1345167,20141209,12:50:00,"Geographe.Bay","Fished","NA",34.8,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.61"
"611","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.5421333,115.4590333,20141216,15:45:00,"Geographe.Bay","Fished","NA",8.2,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.611"
"615","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.5980667,115.3327667,20141217,09:56:00,"Geographe.Bay","Fished","NA",11.8,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.615"
"618","species.richness",16,"2014-12_Geographe.Bay_stereoBRUVs",-33.5678833,115.3528167,20141217,05:40:00,"Geographe.Bay","Fished","NA",14.5,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.618"
"62","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.4505,115.3306833,20141211,06:24:00,"Geographe.Bay","Fished","NA",29.3,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.62"
"623","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.6129333,115.1556167,20141215,10:24:00,"Geographe.Bay","Fished","NA",7.8,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.623"
"624","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.4209667,115.4918833,20141216,07:03:00,"Geographe.Bay","Fished","NA",17.5,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.624"
"63","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.50385,115.2562,20141209,06:29:00,"Geographe.Bay","Fished","NA",30,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.63"
"631","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.5778833,115.2541167,20141215,13:33:00,"Geographe.Bay","Fished","NA",21,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.631"
"633","species.richness",17,"2014-12_Geographe.Bay_stereoBRUVs",-33.4711667,115.4535,20141216,09:18:00,"Geographe.Bay","Fished","NA",16.2,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.633"
"634","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5336667,115.4141167,20141216,15:30:00,"Geographe.Bay","Fished","NA",13,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.634"
"635","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5809667,115.1995667,20141215,08:52:00,"Geographe.Bay","Fished","NA",21.2,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.635"
"64","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.4364167,115.50945,20141211,12:54:00,"Geographe.Bay","Fished","NA",14.2,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.64"
"640","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5162,115.4646167,20141216,11:10:00,"Geographe.Bay","Fished","NA",11.5,"Lizard","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.640"
"647","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.4926,115.42465,20141213,08:17:00,"Geographe.Bay","Fished","NA",15.3,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.647"
"65","species.richness",5,"2014-12_Geographe.Bay_stereoBRUVs",-33.3597167,115.2047667,20141210,13:15:00,"Geographe.Bay","Fished","NA",39.4,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.65"
"650","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.5131167,115.3715667,20141216,13:14:00,"Geographe.Bay","Fished","NA",21.1,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.650"
"655","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5812,115.2456833,20141215,13:20:00,"Geographe.Bay","Fished","NA",20.5,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.655"
"656","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.3713167,115.5503833,20141214,09:28:00,"Geographe.Bay","Fished","NA",9,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.656"
"666","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.5511167,115.35715,20141217,06:25:00,"Geographe.Bay","Fished","NA",15.6,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.666"
"67","species.richness",25,"2014-12_Geographe.Bay_stereoBRUVs",-33.4783167,115.0859333,20141209,13:58:00,"Geographe.Bay","Fished","NA",39.4,"Damo","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.67"
"672","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.4004333,115.53565,20141214,11:45:00,"Geographe.Bay","Fished","NA",8.4,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.672"
"679","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.4721333,115.4152667,20141214,13:48:00,"Geographe.Bay","Fished","NA",12,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.679"
"68","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.3881667,115.2426,20141210,14:07:00,"Geographe.Bay","Fished","NA",38.9,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.68"
"682","species.richness",21,"2014-12_Geographe.Bay_stereoBRUVs",-33.5696167,115.3354167,20141217,07:57:00,"Geographe.Bay","Fished","NA",15.2,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.682"
"684","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.5845333,115.1735,20141215,09:00:00,"Geographe.Bay","Fished","NA",20.6,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.684"
"688","species.richness",6,"2014-12_Geographe.Bay_stereoBRUVs",-33.6026333,115.3181333,20141217,09:52:00,"Geographe.Bay","Fished","NA",12.8,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.688"
"69","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.3534333,115.4040333,20141211,09:23:00,"Geographe.Bay","Fished","NA",28.7,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.69"
"694","species.richness",18,"2014-12_Geographe.Bay_stereoBRUVs",-33.5280667,115.34985,20141216,13:32:00,"Geographe.Bay","Fished","NA",21.3,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.694"
"698","species.richness",16,"2014-12_Geographe.Bay_stereoBRUVs",-33.5246167,115.4035333,20141212,13:25:00,"Geographe.Bay","Fished","NA",14,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.698"
"7","species.richness",13,"2014-12_Geographe.Bay_stereoBRUVs",-33.4204833,115.4457,20141213,11:04:00,"Geographe.Bay","Fished","NA",23.2,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.7"
"70","species.richness",8,"2014-12_Geographe.Bay_stereoBRUVs",-33.4158833,115.1513667,20141210,10:46:00,"Geographe.Bay","Fished","NA",41,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.70"
"704","species.richness",7,"2014-12_Geographe.Bay_stereoBRUVs",-33.48475,115.5324,20141216,06:15:00,"Geographe.Bay","Fished","NA",7.45,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.704"
"71","species.richness",22,"2014-12_Geographe.Bay_stereoBRUVs",-33.4270833,115.4286667,20141213,10:58:00,"Geographe.Bay","Fished","NA",24.4,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.71"
"711","species.richness",9,"2014-12_Geographe.Bay_stereoBRUVs",-33.36945,115.5666,20141214,09:24:00,"Geographe.Bay","Fished","NA",8.4,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.711"
"714","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5792667,115.1468167,20141215,08:26:00,"Geographe.Bay","Fished","NA",21.1,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.714"
"719","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.6009667,115.23245,20141212,05:59:00,"Geographe.Bay","Fished","NA",26.3,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.719"
"72","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.4624833,115.32235,20141211,06:07:00,"Geographe.Bay","Fished","NA",29.4,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.72"
"720","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.3599,115.58345,20141214,09:11:00,"Geographe.Bay","Fished","NA",8.2,"Laura","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.720"
"73","species.richness",2,"2014-12_Geographe.Bay_stereoBRUVs",-33.3718,115.1456,20141210,10:10:00,"Geographe.Bay","Fished","NA",41.5,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.73"
"735","species.richness",11,"2014-12_Geographe.Bay_stereoBRUVs",-33.5620333,115.1433167,20141215,06:27:00,"Geographe.Bay","Fished","NA",26.7,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.735"
"736","species.richness",10,"2014-12_Geographe.Bay_stereoBRUVs",-33.3850833,115.5606333,20141214,10:59:00,"Geographe.Bay","Fished","NA",8.2,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.736"
"746","species.richness",6,"2014-12_Geographe.Bay_stereoBRUVs",-33.5794333,115.3570667,20141217,05:45:00,"Geographe.Bay","Fished","NA",13.2,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.746"
"748","species.richness",14,"2014-12_Geographe.Bay_stereoBRUVs",-33.3695667,115.5138333,20141214,08:46:00,"Geographe.Bay","Fished","NA",11.1,"Lizzy","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.748"
"75","species.richness",12,"2014-12_Geographe.Bay_stereoBRUVs",-33.5893333,115.29455,20141212,08:52:00,"Geographe.Bay","Fished","NA",16.6,"Lauren","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.75"
"752","species.richness",5,"2014-12_Geographe.Bay_stereoBRUVs",-33.3765667,115.5914167,20141214,09:15:00,"Geographe.Bay","Fished","NA",6.2,"Damon","Yes","Yes","NA","2014-12_Geographe.Bay_stereoBRUVs.752"
